id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
45983435,54 São Paulo - Apartamento com 1 Quarto,214107680,Amgi,Lisboa,Misericrdia,38.708763,-9.149201,Entire home/apt,134,1,17,2023-06-18,0.35,17,8,0,112020/AL
45985544,FLH Intendente Elegant Mezzanine with Balcony,3953109,Feels Like Home,Lisboa,Arroios,38.72050094604492,-9.134889602661133,Entire home/apt,85,1,22,2024-12-01,0.58,279,291,2,105108/AL
45998030,Room 6 - Rossio,98229262,Welcome,Lisboa,Santa Maria Maior,38.71593,-9.13737,Private room,23,1,137,2024-11-30,3.12,13,103,45,12877/AL
46004039,Room 8 - Rossio,98229262,Welcome,Lisboa,Arroios,38.71586,-9.1387,Private room,23,1,118,2024-11-28,2.77,13,105,36,12877/AL
46005465,Room 15 - Rossio,98229262,Welcome,Lisboa,Santa Maria Maior,38.71564,-9.13703,Private room,27,1,152,2024-11-28,3.58,13,95,29,12877/AL
46013894,GuestReady - Baixa Blues,402191311,GuestReady,Lisboa,Santa Maria Maior,38.71509,-9.13558,Entire home/apt,105,1,130,2024-12-09,3.04,23,286,28,1799/AL
46024690,Curious Crow 1 studio w/patio • by Homeful Homes,268651206,Ana Rita,Lisboa,Estrela,38.71167,-9.16905,Entire home/apt,58,3,56,2024-11-16,1.13,19,259,18,113206/AL
46024711,Seaside Apartment Rua dos Moinhos 45m²,373025633,"Loic, Estelle And Co",Mafra,Encarnao,39.036743,-9.367234,Entire home/apt,128,1,0,,,1,365,0,30604/AL
46048154,Romantic 1 Bedroom Apartment @ Campolide,405842,Augusto,Lisboa,Campolide,38.72813,-9.1652,Entire home/apt,45,4,9,2023-08-14,0.31,8,314,0,78247/AL
46053109,Apartment in Lisbon,373025940,"Loic, Estelle And Co",Lisboa,Misericrdia,38.71244,-9.15147,Entire home/apt,94,1,1,2023-04-30,0.05,1,365,0,46799/AL
46061366,Lisbon Heart - Tropical,95101038,Flowerin,Lisboa,Santa Maria Maior,38.71135,-9.13725,Entire home/apt,60,180,227,2024-12-10,5.31,8,304,57,35687/AL
46061996,Curious Crow3 Studio fully equipped Homeful Homes,268651206,Ana Rita,Lisboa,Estrela,38.71167,-9.16905,Entire home/apt,58,3,47,2024-10-29,0.98,19,259,11,113176/AL
46065017,2-BR Flat w/Garage near Castelo de S. Jorge,1756107,Altido,Lisboa,Arroios,38.71893,-9.13362,Entire home/apt,108,3,81,2024-11-03,1.91,104,347,35,38399/AL
46088655,AL Penaferrim Sintra Rooms - Quarto Duplo,203444403,Vasco,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.7898,-9.37968,Private room,60,1,181,2024-07-13,4.47,3,97,7,103485/AL
46094596,Apartamento com Terraço no Centro,326732752,Henrique,Lisboa,Misericrdia,38.71019,-9.14639,Entire home/apt,83,3,117,2024-12-08,2.38,7,272,41,89668/AL
46096464,"54 São Paulo - Ap Superior 2 Quartos, Varanda",214107680,Amgi,Lisboa,Misericrdia,38.708763122558594,-9.149201393127441,Entire home/apt,219,1,6,2024-09-24,0.15,17,2,2,112021/AL
46096471,54 São Paulo - Apartamento Superior 1 Quarto,214107680,Amgi,Lisboa,Misericrdia,38.708763,-9.149201,Entire home/apt,145,1,123,2024-11-27,3.06,17,3,65,112019/AL
46097751,Vivenda Bica,258830699,Maria Do Rosário,Cadaval,Lamas e Cercal,39.2258,-9.07983,Entire home/apt,150,3,6,2023-07-30,0.18,1,305,0,112425/AL
46100281,SBento Cozy 1 WFH friendly 1BR - by LU Holidays,239513511,Goncalo & Miku,Lisboa,Estrela,38.71266,-9.15753,Entire home/apt,57,2,158,2024-10-13,3.19,27,179,41,108983/AL
46732125,FLH Adamastor Sunny Apartment,3953109,Feels Like Home,Lisboa,Misericrdia,38.71001052856445,-9.146998405456543,Entire home/apt,,1,0,,,279,0,0,14820/AL
46744602,Belíssimo Apartamento  - Campo de Ourique,171031642,Nail,Lisboa,Campo de Ourique,38.71826,-9.16439,Entire home/apt,127,3,82,2024-10-05,1.70,1,95,17,66180/AL
46784972,FLH Intendente Charming Flat,3953109,Feels Like Home,Lisboa,Arroios,38.720401763916016,-9.134849548339844,Entire home/apt,76,1,7,2024-11-28,0.21,279,321,4,105095/AL
46789548,AHouse in Estoril Adults Only Deluxe Room Sea View,76290595,"Sara, Filipe, Francisco",Cascais,Cascais e Estoril,38.70495,-9.40368,Private room,97,1,7,2023-04-25,0.19,2,0,0,113501/AL
46812329,Bright 2 Bedroom Apartment,256234131,Homing,Lisboa,Penha de Frana,38.73289,-9.12615,Entire home/apt,95,1,5,2024-05-16,0.22,7,325,3,90847/AL
46814811,Sintra garden cottage next to forest,67880994,Jorge,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.81284,-9.38519,Entire home/apt,44,2,158,2024-11-20,3.96,2,310,43,113575/AL
46827713,Baixa Cozy 2BR w/Elevator+AC - by LU Holidays,239513511,Goncalo & Miku,Lisboa,Santa Maria Maior,38.70911,-9.13414,Entire home/apt,122,2,218,2024-11-29,4.47,27,147,47,78624/AL
46829322,Sunny Getaway in the City,256234131,Homing,Lisboa,Penha de Frana,38.73285,-9.12618,Entire home/apt,85,1,5,2023-09-12,0.12,7,285,0,90845/AL
46831056,Dom Luis 1 Prestige Flat 17,70305938,Paula,Lisboa,Misericrdia,38.7068,-9.14718,Entire home/apt,149,2,86,2024-11-14,1.79,8,314,34,1017022/AL
46832588,Cozy 2 Bedroom In City,256234131,Homing,Lisboa,Penha de Frana,38.73119,-9.12648,Entire home/apt,85,1,11,2024-09-15,0.33,7,334,3,90844/AL
46832599,Bright 1 Bedroom Apartment,256234131,Homing,Lisboa,Penha de Frana,38.73336,-9.12768,Entire home/apt,85,1,37,2024-10-13,0.78,7,336,1,90846/AL
46833534,Dom Luis I Prestige Flat 18,70305938,Paula,Lisboa,Misericrdia,38.7083,-9.14773,Entire home/apt,149,2,115,2024-11-16,2.80,8,340,30,113391/AL
46834636,"Chic and Sophisticated apartm, unique City View!",378374785,Paragem Certa,Lisboa,Campolide,38.72585,-9.16191,Entire home/apt,61,1,80,2024-11-22,1.67,9,130,35,64358/AL
46835831,"Atlantic Horizon , the paradise is here...",378381191,Gerard,Lourinh,Lourinh e Atalaia,39.24955,-9.33241,Entire home/apt,386,4,59,2024-10-12,1.33,1,341,17,112930/AL
46836194,Férias Inesquecíveis 2 Surpreenda a Pessoa Amada,369563637,Massy,Alenquer,Carregado e Cadafais,39.02177,-8.98953,Private room,58,1,12,2024-07-26,0.28,3,362,5,113425/AL
46846598,#Carrilho16: Design Secret - 2 bedroom flat,2271296,Vincent,Lisboa,Penha de Frana,38.73078,-9.12827,Entire home/apt,129,3,18,2024-07-30,0.68,2,81,6,112318/AL
46863455,Dom Luis I Prestige Flat 19,70305938,Paula,Lisboa,Misericrdia,38.70854,-9.14582,Entire home/apt,213,2,165,2024-11-25,3.82,8,272,60,113390/AL
46866037,Lisbon Heart - Typical,95101038,Flowerin,Lisboa,Santa Maria Maior,38.71042,-9.13816,Entire home/apt,60,180,181,2024-11-12,3.76,8,357,41,35687/AL
46869107,A House in Estoril Adults Only - Superior Room,76290595,"Sara, Filipe, Francisco",Cascais,Cascais e Estoril,38.70592,-9.40378,Private room,73,1,2,2022-06-19,0.06,2,0,0,113501/AL
46915546,Samarra Sintra Atlantic Villa,378982038,Manuela,Sintra,So Joo das Lampas e Terrugem,38.89618,-9.43273,Entire home/apt,230,4,41,2024-08-31,0.94,1,187,7,31837/AL
46933485,"Panoramic in Travel, Parque das Nações",379228528,Cristina,Lisboa,Parque das Naes,38.7756,-9.09875,Entire home/apt,90,3,35,2024-11-30,0.86,1,244,7,108825/AL
46934411,Bairro Alto I,4972896,Rita Morais E Nuno Sameiro,Lisboa,Misericrdia,38.71244,-9.14413,Entire home/apt,127,1,5,2024-06-17,0.14,31,354,1,23660/AL
46935334,Villa Soleil by ACasaDasCasas,170772126,Ricardo Jorge,Mafra,Santo Isidoro,39.00945,-9.42177,Entire home/apt,139,1,12,2024-11-30,0.28,54,353,7,101810/AL
46939261,Sá Carneiro Iii,4972896,Rita Morais E Nuno Sameiro,Cascais,Cascais e Estoril,38.69939,-9.4216,Entire home/apt,151,1,75,2024-12-07,1.71,31,268,18,110961/AL
46939268,Bairro Alto Ii,4972896,Rita Morais E Nuno Sameiro,Lisboa,Misericrdia,38.71303,-9.14407,Entire home/apt,127,1,10,2022-11-09,0.27,31,357,0,23660/AL
47594171,Apartamento central para grupo ou familias,136230,David,Lisboa,Misericrdia,38.70989,-9.14973,Entire home/apt,100,2,54,2024-11-05,1.57,7,221,19,59313/AL
47700008,"Deluxe Double ""Thurso"" - Surfiberia",62253196,Elliss,Sintra,Colares,38.82743,-9.46838,Private room,75,7,20,2024-11-10,0.49,3,53,3,9618/AL
47707749,GuestReady - Newly Renovated Chiado Haven,402191311,GuestReady,Lisboa,Santa Maria Maior,38.712,-9.1404,Entire home/apt,315,1,121,2024-12-08,2.66,23,293,35,22275/AL
47709728,""" Vasco de Gamma "" Appartement au pied du pont",61195739,Paul,Lisboa,Parque das Naes,38.79097,-9.09928,Entire home/apt,79,4,28,2024-10-16,0.67,1,201,12,Exempt
47725788,Casa da Mina Nafarros,382949140,Petra Lígia,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.81933,-9.41821,Entire home/apt,351,5,4,2024-09-06,0.14,1,153,1,111455/AL
47729535,Sunny Garden Studio with Ocean View,4772445,Matthias,Cascais,Alcabideche,38.75199,-9.45847,Entire home/apt,145,3,90,2024-12-12,2.23,2,181,35,105787/AL
47779740,"Luxury, design apartment near Fonte Luminosa",208343,Manel,Lisboa,Areeiro,38.73748,-9.12846,Entire home/apt,145,4,38,2024-11-10,0.90,1,172,11,114541/AL
47783927,"Up town 1D - Benfica, Lisbon",486565631,Liliana,Lisboa,So Domingos de Benfica,38.74615,-9.1845,Entire home/apt,90,3,23,2024-10-13,0.88,1,364,13,Exempt
47786265,The Cat’s Room Leo,385151124,Priscila,Lisboa,Santa Clara,38.78071,-9.16115,Private room,,28,19,2024-09-30,0.47,2,30,2,Exempt
47799437,NEW -- RENOVATED -- GREAT LOCATION,64613320,Madragoa,Lisboa,Estrela,38.70862,-9.15545,Entire home/apt,33,4,73,2024-11-30,1.73,22,149,26,27895/al
47800315,Laneez Ericeira SurfHouse - Sea View Rooms,27809636,Miguel,Mafra,Ericeira,38.95813,-9.41493,Private room,101,1,10,2024-08-25,0.22,5,292,5,47188/AL
47803041,surf & beach - the best for this times!,21479461,Maria,Cascais,Carcavelos e Parede,38.6912,-9.34443,Private room,20,15,10,2024-07-11,0.24,8,364,5,95019/AL
47803312,"""room- the best+ free use of Surf board """,21479461,Maria,Cascais,Carcavelos e Parede,38.69168,-9.34468,Private room,19,15,0,,,8,328,0,95019/AL
47803469,room &varanda & beach & surf - the best this time!,21479461,Maria,Cascais,Carcavelos e Parede,38.68943786621094,-9.345829963684082,Private room,19,15,12,2024-11-30,0.26,8,365,4,95019/AL
47809298,Memória House Lisboa,163275,Kejia,Lisboa,So Vicente,38.71916,-9.13215,Entire home/apt,86,2,178,2024-12-08,4.22,2,304,49,28546/AL
47827151,RoofTop @ Principe Real 2,2108990,LisbonLightApartments,Lisboa,Misericrdia,38.71392,-9.14999,Entire home/apt,110,2,158,2024-12-10,3.54,9,309,48,552307/AL
47829859,AMAZING CENTRAL Room,374535800,Júlia,Lisboa,Areeiro,38.73547,-9.14094,Private room,35,1,74,2024-11-02,1.67,11,283,16,64586/AL
47839030,Spacious Apt Campo D'Ourique,15900664,LisBeyond,Lisboa,Campo de Ourique,38.71619,-9.17042,Entire home/apt,60,1,71,2024-12-11,2.14,52,84,35,105930/AL
47868980,Exclusive Apartment - Alcântara Factory 1.2,368110098,Sara & Hugo,Lisboa,Alcntara,38.70197,-9.17822,Entire home/apt,130,2,74,2024-11-16,1.74,8,339,18,114456/AL
47869055,4 rooms at Lisbon's city center,682628,Paulo Eduardo,Lisboa,Misericrdia,38.71417,-9.14476,Entire home/apt,150,365,3,2022-06-13,0.07,5,365,0,2045/AL
47869210,Duplex Apartment - Alcântara Factory 1.3,368110098,Sara & Hugo,Lisboa,Alcntara,38.7048,-9.17834,Entire home/apt,190,2,98,2024-09-24,2.24,8,334,16,114457/AL
47931808,Entire Apartment 2 bedrooms at city center - Graça,14336284,Ana,Lisboa,Penha de Frana,38.72941,-9.12695,Entire home/apt,70,60,0,,,2,229,0,Exempt
47931970,DoBairro Suites at Merces 2 bedroom apartment,9338843,Nuno,Lisboa,Misericrdia,38.71279,-9.15073,Entire home/apt,153,1,17,2024-05-25,0.43,11,299,1,80660/AL
47932476,★Luxury Designer Getaway ~ Stunning Downtown Views,427195027,António,Lisboa,Santa Maria Maior,38.71045,-9.13634,Entire home/apt,226,2,147,2024-12-01,3.32,12,73,48,39098/AL
47932554,Big Room (20m2) with Balcony,96567412,João,Cascais,Carcavelos e Parede,38.68538,-9.34693,Private room,82,3,0,,,3,179,0,108326/AL
47949706,Apartamento Graça c/ vista sobre a cidade Lisboa,386467013,Guilherme,Lisboa,Santa Maria Maior,38.71931,-9.1348,Entire home/apt,49,2,94,2024-11-10,2.14,2,231,23,32688/AL
47963231,FLH Intendente Industrial Design Duplex,3953109,Feels Like Home,Lisboa,Arroios,38.720401763916016,-9.134849548339844,Entire home/apt,64,1,58,2024-09-21,1.34,279,260,10,105105/AL
47985361,GuestReady - Fantastic retreat in Carlos,402191311,GuestReady,Lisboa,Misericrdia,38.70856,-9.15193,Entire home/apt,192,1,55,2023-02-25,1.27,23,251,0,108977/AL
47992370,Magoito Sea Sight,13522323,Ângela,Sintra,So Joo das Lampas e Terrugem,38.86836,-9.42269,Entire home/apt,200,5,8,2024-08-09,0.19,3,133,2,76090/AL
48013205,Two bedroom apartment at Eugaria Country House,16464609,Eugaria,Sintra,Colares,38.79525,-9.43096,Entire home/apt,,3,2,2022-04-24,0.06,4,0,0,22497/AL
48013694,"Caza do Sino -1, Amazing terraces and view",573530,Frederico,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79373,-9.38456,Entire home/apt,159,3,7,2024-12-02,0.15,2,154,3,48560/AL
48014134,"Caza do Sino -2 , Amazing terrace and view",573530,Frederico,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79305,-9.38392,Entire home/apt,65,2,99,2022-12-30,2.21,2,250,0,48560/AL
48023779,"Bungalow 1 com Surf, Bicicleta e Compras",384389722,Rosa,Mafra,Santo Isidoro,38.99982,-9.41338,Entire home/apt,88,2,23,2023-04-09,0.54,14,362,0,89787/AL
48027487,Ocean View Ericeira - Family surf house w/ pool,2228930,Tiago,Mafra,Ericeira,38.97209,-9.41332,Entire home/apt,90,5,4,2022-08-10,0.10,1,106,0,114155/AL
48027515,"Bungalow 2 com Surf, Bicicleta e Compras",384389722,Rosa,Mafra,Santo Isidoro,38.99859,-9.41353,Entire home/apt,88,2,26,2024-08-21,0.63,14,362,3,89787/AL
48040648,"Bungalow 3 - Surf, Bicicleta e Compras",384389722,Rosa,Mafra,Santo Isidoro,38.99966,-9.41446,Entire home/apt,88,2,56,2024-08-18,1.25,14,362,4,89787/AL
48041071,Oliveira Surf House,283456776,Benjamin,Mafra,Santo Isidoro,39.00128,-9.41621,Entire home/apt,104,1,45,2024-11-11,1.10,1,329,5,98498/AL
48041825,"Casa do Páteo 1 com Surf, Bicicleta e Compras",384389722,Rosa,Mafra,Santo Isidoro,39.00711,-9.41894,Entire home/apt,69,2,67,2024-10-29,1.48,14,341,8,44796/AL
48043453,Bloom Cottage Sintra II,28305382,Joana,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79276,-9.37362,Entire home/apt,50,2,32,2024-10-23,0.69,5,58,2,114151/AL
48054498,1Bed Tagus River View,194582294,Pedro,Vila Franca De Xira,"Alhandra, So Joo dos Montes e Calhandriz",38.93372,-9.01,Entire home/apt,62,5,22,2024-10-13,0.48,4,360,2,141867/AL
48077503,Art-Deco Apartment in Belém VI,84627990,Pedro Filipe,Lisboa,Ajuda,38.70572,-9.19923,Entire home/apt,49,1,201,2024-11-15,4.30,56,153,49,115917/AL
48078264,Modern and comfortable appartment -Casa Bela Bista,34906574,Inês,Lisboa,Marvila,38.75725,-9.12198,Entire home/apt,174,3,24,2023-09-03,0.52,1,137,0,115017/AL
48121569,Casa centro cascais,1827516,Karla Lamounier,Cascais,Cascais e Estoril,38.69895,-9.42189,Entire home/apt,,15,0,,,3,0,0,Exempt
48132945,Surf Vilas by Laneez Ericeira - Atlantico Room,27809636,Miguel,Mafra,Ericeira,38.95705,-9.41079,Private room,81,1,4,2024-08-23,0.11,5,319,1,45791/AL
48142332,Guincho Countryside double bed private bathroom,38921144,Pedro,Cascais,Alcabideche,38.73972,-9.4383,Private room,29,3,44,2024-12-04,1.12,2,346,5,Exempt
48145703,Unique Flat near Sé Cathedral by LovelyStay,278871922,Carlos,Lisboa,Santa Maria Maior,38.70937,-9.13463,Entire home/apt,55,2,124,2024-11-30,2.77,1,258,31,46171/AL
48176370,Memoria 49 TERRACE,128909464,Mafalda,Lisboa,Belm,38.7009,-9.20276,Entire home/apt,60,1,70,2024-12-09,1.55,4,75,20,114647/AL
48178526,"Malva Apartment, Alhandra, V. Franca de Xira !New!",46445798,Rute,Vila Franca De Xira,"Alhandra, So Joo dos Montes e Calhandriz",38.93244,-9.01166,Entire home/apt,79,5,0,,,6,106,0,0/AL
48180167,Family villa in magical Penedo,21473906,Thomas,Sintra,Colares,38.79299,-9.45729,Entire home/apt,,4,10,2022-08-12,0.25,1,0,0,116147/AL
48182957,Casa Alegre Carcavelos,152462812,Danielle,Cascais,Carcavelos e Parede,38.69022,-9.3302,Entire home/apt,,1,25,2024-05-07,0.86,1,0,4,114611/AL
48182974,Bright and comfortable apartment in Estrela,225884925,Íris,Lisboa,Estrela,38.71197,-9.16207,Entire home/apt,46,3,177,2024-12-09,3.97,11,143,50,113559/AL
48197648,Bica 2 BedRoom Aircon  AC Heating,5691663,Alexandra Pedro And Team,Lisboa,Misericrdia,38.71067,-9.1455,Entire home/apt,74,2,183,2024-12-08,4.21,106,342,51,36506/AL
48202985,Jolly Jolie w/ Terrace,388240244,Rui Manuel,Lisboa,So Vicente,38.71886,-9.12685,Entire home/apt,94,3,107,2024-12-09,2.36,1,241,21,63501/AL
48219110,Quiet location charming outdoor space 8 people,388935401,Helena,Lisboa,Alvalade,38.75681,-9.14032,Entire home/apt,290,3,69,2024-11-15,1.59,1,313,12,114300/AL
48227320,"Casa do Coreto, Paço, São Bartolomeu dos Galegos",389103372,António,Lourinh,So Bartolomeu dos Galegos e Moledo,39.29809,-9.28438,Entire home/apt,199,2,47,2024-10-13,1.05,1,20,12,114334/AL
48227825,Modern & Charming Apartment W/Pool by LovelyStay,389109322,Christopher,Oeiras,"Algs, Linda-a-Velha e Cruz Quebrada-Dafundo",38.70472,-9.23174,Entire home/apt,104,2,81,2024-11-10,1.82,1,265,11,114037/AL
48236327,Classy Two Bedroom View NEW,389190053,Sébastien,Lisboa,Penha de Frana,38.72401,-9.12957,Entire home/apt,103,4,34,2024-10-26,0.78,1,360,10,114397/AL
48238943,Vila Libania I,389208458,Maria Helena,Sintra,Queluz e Belas,38.75354,-9.25723,Entire home/apt,116,2,16,2024-06-27,0.45,4,346,1,45320
48264208,Erasmus student orange,124382849,Rosa,Amadora,guas Livres,38.74775,-9.21354,Private room,24,31,0,,,8,363,0,Exempt
48265277,"Quarto single, temporada alta",124382849,Rosa,Amadora,guas Livres,38.74882,-9.21111,Private room,24,31,3,2023-02-01,0.12,8,363,0,Exempt
48617930,NEW! ☀ BEST STAYCATION,61033404,Carly,Lisboa,Santo Antnio,38.71992,-9.15225,Entire home/apt,61,4,50,2023-10-27,1.15,23,347,0,102560/AL
48621300,Casa da Esquina 58 by NOOK,99481117,Carla Martins,Cascais,Cascais e Estoril,38.69701,-9.42143,Entire home/apt,148,3,91,2024-12-08,2.03,19,22,25,114560/AL
48623446,Cascais Beach House,931482,Mariana,Cascais,Cascais e Estoril,38.70036697387695,-9.419649124145508,Entire home/apt,88,2,158,2024-12-07,3.65,5,267,41,115776/AL
48624128,"Prince room,",391960003,João,Lisboa,Beato,38.73262,-9.1063,Private room,79,100,0,,,3,364,0,114642
48624557,"Victoria room,",391960003,João,Lisboa,Beato,38.73421,-9.10818,Private room,90,100,0,,,3,364,0,114642
48636930,Down Town Studio - Central w/ Ultra Fast Internet,5691663,Alexandra Pedro And Team,Lisboa,Santa Maria Maior,38.71434,-9.13548,Entire home/apt,50,2,205,2024-11-06,4.75,106,335,43,3825/AL
48643264,Sweet Spot Beach - Room B4,71348093,Paulo,Cascais,Cascais e Estoril,38.69532,-9.3728,Private room,,1,97,2024-11-18,2.19,14,0,38,114452/AL
48652555,Moderne luxueuze splinternieuwe villa te Cadaval .,392476057,Nathalie,Cadaval,Cadaval e Pro Moniz,39.2171,-9.10192,Entire home/apt,300,7,4,2024-10-19,0.23,2,338,2,121714/AL
48671070,Fashion Flat in Lisbon near the River,387776191,Teresa,Lisboa,Misericrdia,38.70884,-9.14861,Entire home/apt,81,3,133,2024-11-14,3.18,2,342,46,73332/AL
48671842,MY LX FLAT Stylish and Design Gem in Rossio,17125483,Patrícia,Lisboa,Santa Maria Maior,38.71499,-9.14167,Entire home/apt,141,1,194,2024-12-01,4.26,38,334,49,26639/AL
48675995,Luxury Green & Sunny Apartment,6385306,Paulo,Lisboa,Arroios,38.726902,-9.137022,Entire home/apt,200,3,20,2024-09-15,0.46,3,358,5,90920/AL
48688208,Casa da Esquina 5 by NOOK,99481117,Carla Martins,Cascais,Cascais e Estoril,38.69826,-9.42131,Entire home/apt,147,3,82,2024-10-14,1.97,19,331,24,114738/AL
48688790,Comfort and convenience: working holiday in Lisbon,4290628,Pedro,Lisboa,Arroios,38.72157,-9.13581,Entire home/apt,65,3,20,2024-02-17,0.47,11,358,1,28198/AL
48690289,Villa Nordeste - Golden Halcyon Ericeira Villas,17206393,Golden,Mafra,Ericeira,38.97448,-9.4139,Entire home/apt,50,1,57,2024-12-03,1.47,14,365,16,79761/AL
48698801,Charm of Lisbon ll - Charming studio in the heart of Lisbon,13959965,Eunice,Lisboa,Santa Maria Maior,38.7126,-9.13017,Entire home/apt,98,1,142,2024-08-17,3.25,2,249,16,34784/AL
48698911,Charm of Lisbon I,13959965,Eunice,Lisboa,Santa Maria Maior,38.71262,-9.12888,Entire home/apt,114,1,196,2024-11-03,4.39,2,275,34,34788/AL
48711358,"""Window to the Valley"" - Ericeira",31572637,Ericeira,Mafra,Santo Isidoro,38.988774,-9.360285,Entire home/apt,125,4,44,2024-12-02,1.00,25,283,13,114424/AL
48726153,Olá Ericeira ! Complexo Turístico São Sebastião,29380834,Sandra,Mafra,Ericeira,38.96918,-9.41711,Entire home/apt,50,4,1,2021-03-30,0.02,1,334,0,3598
48728687,Dino Villa,348403125,Abdullah,Lourinh,Ribamar,39.2123,-9.34299,Entire home/apt,550,5,0,,,1,277,0,92320/AL
48745311,Silver Villa with ocean view,340473653,David,Lourinh,Lourinh e Atalaia,39.23683547973633,-9.33687686920166,Entire home/apt,297,4,6,2024-08-03,0.14,22,347,1,106734/AL
48782187,Emenda 2 - Spacious apartment in Chiado w/ parking,222211198,Leaseboa,Lisboa,Misericrdia,38.71022,-9.14422,Entire home/apt,118,2,142,2024-12-03,3.31,14,249,38,84568/AL
48782478,Emenda 3 - Charming  5BD w/ parking in Chiado,222211198,Leaseboa,Lisboa,Misericrdia,38.71031,-9.1447,Entire home/apt,327,2,35,2024-10-13,0.88,14,195,7,84568/AL
48798271,Lapa garden III @ Pool / Balcony / Elevator / AC,59156390,Maria,Lisboa,Estrela,38.70853,-9.15769,Entire home/apt,52,1,291,2024-12-02,6.46,49,131,82,114361/AL
48817607,NEW Seaview Estoril Apartment w/ beautiful Terrace,172167482,Housing,Cascais,Cascais e Estoril,38.70335,-9.39422,Entire home/apt,,3,5,2021-11-05,0.12,3,0,0,114557/AL
48820541,Guincho House,3674919,Simoes,Cascais,Cascais e Estoril,38.72142,-9.45999,Entire home/apt,700,6,0,,,3,364,0,Exempt
48822918,AnaCris House - Confortável T2 com terraço,79906784,Ana,Cascais,Alcabideche,38.7215,-9.3806,Entire home/apt,45,30,1,2024-11-07,0.77,3,294,1,Exempt
